answer,depth,len,used_facts,used_rules,premise,hypothesis
True,1,2,"[array(['Fiona is green.'], dtype=object)]","[array(['All green things are big.'], dtype=object)]","Dave is white. Gary is big. Gary is furry. Fiona is green. Gary is quiet. Bob is red. Dave is big. Red, green things are big. All green things are big. If Fiona is quiet and Fiona is rough then Fiona is white. If Fiona is big then Fiona is rough. Furry things are rough. If something is quiet and rough then it is green. ",Fiona is big.
False,1,2,"[array(['The bald eagle is big.'], dtype=object)]","[array(['If someone is big then they do not visit the lion.'], dtype=object)]",The bald eagle is big. The lion needs the bald eagle. The lion visits the rabbit. The lion does not visit the cow. The bald eagle chases the rabbit. The lion is kind. The lion is not round. The cow needs the rabbit. The rabbit chases the bald eagle. The rabbit visits the bald eagle. The cow needs the bald eagle. The lion chases the rabbit. The bald eagle chases the lion. The lion chases the cow. If someone needs the rabbit and the rabbit visits the cow then the rabbit is big. If someone needs the bald eagle and the bald eagle chases the cow then the bald eagle is not round. If someone is rough and they do not chase the rabbit then they visit the bald eagle. If someone needs the rabbit then the rabbit chases the lion. If someone chases the lion then they do not need the cow. If someone chases the bald eagle and they do not need the cow then they visit the cow. If someone is big then they do not visit the lion. ,The bald eagle visits the lion.
True,1,3,"[array(['Dave is rough.', 'Dave is cold.'], dtype=object)]","[array(['All rough, cold things are furry.'], dtype=object)]","Dave is cold. Dave is rough. Dave is smart. If Dave is young then Dave is big. All rough, cold things are furry. If Dave is furry then Dave is smart. ",Dave is furry.
True,1,2,"[array(['The cat is rough.'], dtype=object)]","[array(['If someone is rough then they need the cat.'], dtype=object)]",The mouse is round. The cat is red. The cat visits the mouse. The mouse needs the cat. The cat is rough. The cat needs the mouse. The mouse is red. The mouse visits the cat. The mouse chases the cat. The mouse is blue. The mouse is green. The mouse is rough. The cat is blue. The cat chases the mouse. The cat is green. The cat is round. If someone is rough then they need the cat. ,The cat needs the cat.
False,1,2,"[array(['The squirrel needs the cat.'], dtype=object)]","[array(['If someone needs the cat then they visit the cat.'], dtype=object)]",The lion visits the cat. The squirrel is rough. The cat is red. The cat needs the lion. The squirrel is red. The cat is rough. The lion does not need the cat. The cat needs the squirrel. The cat likes the squirrel. The cat visits the squirrel. The squirrel needs the cat. The squirrel does not need the lion. The lion visits the squirrel. The cat does not visit the lion. The cat is green. If someone needs the cat then they visit the cat. If someone likes the cat then the cat likes the lion. If someone needs the lion and they do not like the cat then the cat likes the squirrel. If the lion is green and the lion does not like the cat then the cat does not need the lion. If someone likes the cat and the cat visits the lion then the cat needs the lion. If someone visits the cat and the cat does not need the squirrel then the cat likes the squirrel. ,The squirrel does not visit the cat.
False,1,2,"[array(['Gary is green.'], dtype=object)]","[array(['Green things are not furry.'], dtype=object)]",Charlie is nice. Gary is green. Fiona is furry. Anne is green. Green things are not furry. ,Gary is furry.
False,1,2,"[array(['The cow chases the tiger.'], dtype=object)]","[array(['If the cow chases the tiger then the tiger sees the squirrel.'],
       dtype=object)                                                     ]",The tiger does not eat the squirrel. The squirrel chases the tiger. The cow is green. The tiger chases the squirrel. The cow is nice. The cow chases the tiger. The tiger is nice. The tiger is round. The squirrel does not see the tiger. The tiger does not see the cow. If the cow chases the tiger then the tiger sees the squirrel. If someone eats the cow and they chase the tiger then they are not red. ,The tiger does not see the squirrel.
False,1,3,"[array(['The cat is kind.', 'The cat is cold.'], dtype=object)]","[array(['Kind, cold things are red.'], dtype=object)]","The cat is cold. The cat visits the lion. The bear is cold. The cat is nice. The lion is not cold. The lion does not eat the bear. The cat does not eat the bear. The lion is red. The lion does not visit the cat. The cat is kind. The cat is round. The cat eats the lion. If something is red then it likes the bear. Kind, cold things are red. ",The cat is not red.
True,1,2,"[array(['Harry is smart.'], dtype=object)]","[array(['Smart things are red.'], dtype=object)]","Bob is rough. Bob is white. Charlie is round. Erin is rough. Harry is smart. Erin is young. Charlie is white. If something is blue and young then it is red. Blue, round things are smart. Smart things are red. If something is round then it is red. Round things are red. Rough things are red. ",Harry is red.
False,1,3,"[array(['The bear visits the lion.', 'The lion visits the rabbit.'],
       dtype=object)                                                ]","[array(['If something visits the lion and the lion visits the rabbit then it needs the lion.'],
       dtype=object)                                                                           ]",The lion visits the cat. The lion visits the bear. The lion is round. The lion is not green. The lion visits the rabbit. The rabbit is rough. The bear visits the lion. The lion sees the bear. The lion is cold. The lion does not need the bear. The bear is young. The rabbit sees the lion. The cat needs the bear. The rabbit is green. The rabbit visits the cat. The cat is round. If something is round then it visits the lion. If something needs the lion and the lion is round then it needs the cat. If something needs the cat and it is not green then it sees the cat. If something visits the lion and the lion visits the rabbit then it needs the lion. If something sees the cat and the cat visits the lion then it is not rough. If something is young and it visits the bear then it sees the cat. If something visits the cat then the cat sees the lion. If something is green and it needs the rabbit then the rabbit is green. ,The bear does not need the lion.
True,1,2,"[array(['The lion chases the rabbit.'], dtype=object)]","[array(['If the lion chases the rabbit then the rabbit chases the lion.'],
       dtype=object)                                                      ]",The mouse is big. The rabbit is round. The lion chases the rabbit. If something is red and it does not like the rabbit then it chases the lion. If the mouse likes the rabbit then the rabbit chases the mouse. If the lion likes the mouse and the lion is not round then the lion is young. If the lion chases the mouse and the lion does not like the mouse then the mouse is kind. If the lion chases the rabbit then the rabbit chases the lion. If something is red then it does not eat the lion. If something likes the lion and it does not chase the mouse then it eats the mouse. If something eats the mouse and the mouse eats the rabbit then the mouse is not young. ,The rabbit chases the lion.
True,1,2,"[array(['The cat is round.'], dtype=object)]","[array(['All round things are nice.'], dtype=object)]","The cat is round. All nice things are big. All round things are nice. If something is blue then it is round. Blue things are big. All big, rough things are round. If the cat is big then the cat is nice. If the cat is big then the cat is rough. All rough things are round. ",The cat is nice.
False,1,2,"[array(['The squirrel chases the tiger.'], dtype=object)]","[array(['If something chases the tiger then the tiger likes the squirrel.'],
       dtype=object)                                                        ]",The squirrel chases the tiger. The tiger visits the squirrel. If something is red and it chases the squirrel then it is big. If something likes the squirrel then the squirrel chases the tiger. If something chases the squirrel and it visits the tiger then the squirrel does not visit the tiger. If something chases the squirrel then it does not chase the tiger. If something chases the tiger then the tiger likes the squirrel. If the tiger chases the squirrel and the tiger is kind then the tiger is red. If the squirrel chases the tiger and the tiger likes the squirrel then the tiger is nice. If something chases the squirrel then the squirrel chases the tiger. ,The tiger does not like the squirrel.
True,1,2,"[array(['The bear visits the bald eagle.'], dtype=object)
 array(['The lion visits the bald eagle.'], dtype=object)]","[array(['If something visits the bald eagle then the bald eagle is blue.'],
       dtype=object)
 array(['If something visits the bald eagle then the bald eagle is blue.'],
       dtype=object)                                                       ]",The bald eagle is not rough. The lion is round. The bear visits the bald eagle. The tiger chases the lion. The tiger is green. The lion visits the tiger. The lion visits the bald eagle. The lion likes the bear. The bald eagle visits the tiger. The tiger chases the bear. If something is round and it visits the bear then it likes the bald eagle. If something visits the bear then it is blue. If something is blue then it chases the bald eagle. If something visits the bald eagle then the bald eagle is blue. If something is blue and it does not chase the lion then it chases the tiger. If something chases the bald eagle then the bald eagle does not visit the bear. If something is blue and it does not like the bald eagle then it is young. If something visits the tiger and it likes the bald eagle then it does not like the lion. ,The bald eagle is blue.
True,1,2,"[array(['The cow needs the rabbit.'], dtype=object)]","[array(['If something needs the rabbit then the rabbit chases the lion.'],
       dtype=object)                                                      ]",The lion visits the cow. The cow visits the rabbit. The lion visits the rabbit. The rabbit visits the lion. The cow is not big. The cow needs the rabbit. The cow does not visit the lion. The lion does not chase the rabbit. The rabbit is blue. The lion chases the cow. If something needs the rabbit then the rabbit chases the lion. ,The rabbit chases the lion.
True,1,2,"[array(['Charlie is green.'], dtype=object)]","[array(['Green people are rough.'], dtype=object)]",Bob is big. Bob is blue. Bob is rough. Harry is cold. Harry is rough. Charlie is green. Bob is cold. Charlie is not cold. Bob is red. Gary is blue. Green people are rough. If someone is quiet and blue then they are big. If someone is big and blue then they are green. If Gary is not blue then Gary is big. Blue people are quiet. If someone is rough and quiet then they are red. ,Charlie is rough.
True,1,3,"[array(['Harry is blue.', 'Harry is green.'], dtype=object)]","[array(['If someone is blue and green then they are not rough.'],
       dtype=object)                                             ]","Anne is rough. Harry is blue. Anne is not round. Fiona is round. Gary is green. Harry is green. Fiona is blue. If someone is big then they are round. Big, furry people are round. Furry people are nice. If someone is round then they are big. Big, round people are furry. Nice people are green. If someone is blue and green then they are not rough. ",Harry is not rough.
False,1,2,"[array(['The tiger is kind.'], dtype=object)]","[array(['Kind people are big.'], dtype=object)]","The tiger is nice. The tiger is cold. The tiger is kind. If someone is young and nice then they are kind. If someone is kind then they are nice. Kind people are big. All big, cold people are nice. If someone is kind and big then they are cold. All young people are nice. Young people are big. If someone is kind and big then they are young. ",The tiger is not big.
True,1,2,"[array(['The squirrel likes the tiger.'], dtype=object)]","[array(['If something likes the tiger then the tiger likes the cow.'],
       dtype=object)                                                  ]",The squirrel likes the tiger. The cow does not need the squirrel. The tiger needs the cow. If something likes the cow then it is not round. If something likes the cow and it does not need the squirrel then the squirrel likes the cow. If something likes the tiger then the tiger likes the cow. ,The tiger likes the cow.
True,1,2,"[array(['Charlie is kind.'], dtype=object)
 array(['Charlie is quiet.'], dtype=object)]","[array(['All kind things are red.'], dtype=object)
 array(['Quiet things are kind.', 'All kind things are red.'], dtype=object)]","Charlie is smart. Erin is quiet. Charlie is young. Erin is smart. Gary is young. Gary is round. Gary is kind. Charlie is quiet. Gary is smart. Gary is quiet. Gary is red. Charlie is furry. Charlie is kind. Erin is round. Gary is furry. All red, quiet things are young. Smart things are round. If Gary is young then Gary is quiet. All kind things are red. If Erin is smart then Erin is furry. Quiet things are kind. ",Charlie is red.
True,1,2,"[array(['Fiona is round.'], dtype=object)]","[array(['All round things are furry.'], dtype=object)]","Dave is blue. Harry is blue. Fiona is round. Harry is nice. Charlie is round. Charlie is quiet. Charlie is red. Fiona is quiet. Charlie is white. Fiona is red. If Harry is round and Harry is red then Harry is blue. If something is nice then it is red. If something is blue and nice then it is round. All round things are quiet. If something is round then it is quiet. White, quiet things are round. If Charlie is furry and Charlie is round then Charlie is blue. All round things are furry. ",Fiona is furry.
True,1,2,"[array(['Dave is white.'], dtype=object)]","[array(['All white things are smart.'], dtype=object)]",Charlie is green. Dave is white. Harry is young. If something is young then it is green. All white things are smart. If Charlie is cold and Charlie is young then Charlie is green. If something is young and white then it is cold. Green things are red. If Dave is red and Dave is cold then Dave is white. If something is red and cold then it is green. If something is red and white then it is cold. ,Dave is smart.
True,1,2,"[array(['Gary is smart.'], dtype=object)
 array(['Gary is quiet.'], dtype=object)]","[array(['Smart things are young.'], dtype=object)
 array(['If something is quiet then it is young.'], dtype=object)]","Dave is round. Dave is white. Dave is young. Dave is nice. Dave is smart. Dave is quiet. Gary is round. Gary is smart. Gary is quiet. Dave is kind. If Gary is quiet and Gary is kind then Gary is smart. All young, kind things are round. Smart things are young. If Gary is young and Gary is smart then Gary is quiet. If something is quiet then it is young. All kind things are round. ",Gary is young.
False,1,2,"[array(['Fiona is young.'], dtype=object)
 array(['Fiona is green.', 'Fiona is smart.'], dtype=object)
 array(['Fiona is smart.', 'Fiona is smart.', 'Fiona is smart.'],
       dtype=object)                                             ]","[array(['Young things are nice.'], dtype=object)
 array(['If something is smart then it is red.', 'Red things are quiet.',
        'If something is green and quiet then it is young.',
        'Young things are nice.'], dtype=object)
 array(['If something is smart then it is red.', 'Red things are quiet.',
        'All smart, quiet things are green.',
        'If something is smart then it is red.', 'Red things are quiet.',
        'If something is green and quiet then it is young.',
        'Young things are nice.'], dtype=object)                         ]","Erin is red. Anne is young. Anne is cold. Charlie is smart. Erin is quiet. Anne is smart. Fiona is young. Fiona is green. Anne is quiet. Anne is green. Erin is young. Fiona is smart. All smart, quiet things are green. If Charlie is quiet then Charlie is cold. If something is green and quiet then it is young. If something is smart then it is red. Red things are quiet. If Anne is green and Anne is cold then Anne is red. If something is red and nice then it is quiet. Young things are nice. All quiet, green things are cold. ",Fiona is not nice.
True,1,2,"[array(['The bear eats the dog.'], dtype=object)]","[array(['If someone eats the dog then the dog needs the cat.'],
       dtype=object)                                           ]",The bear eats the dog. The cat eats the bear. The dog likes the cat. If someone needs the cat then they eat the cat. If someone needs the bear and they are green then the bear needs the dog. If someone eats the dog then the dog needs the cat. If someone eats the cat and the cat is cold then the cat eats the dog. If someone eats the cat then the cat eats the bear. If the cat needs the bear then the bear is green. If someone likes the cat and the cat is blue then the cat likes the dog. If someone eats the cat and they eat the bear then the bear needs the dog. ,The dog needs the cat.
True,1,2,"[array(['The dog is big.'], dtype=object)]","[array(['If something is big then it likes the dog.'], dtype=object)]",The mouse is big. The mouse visits the dog. The dog is big. The bald eagle is green. The bald eagle visits the mouse. The mouse likes the bald eagle. The dog visits the mouse. If something is red then it does not like the bald eagle. If something is big then it likes the dog. If something likes the dog and it visits the mouse then the dog sees the mouse. ,The dog likes the dog.
False,1,2,"[array(['Dave is white.'], dtype=object)]","[array(['If Dave is white then Dave is blue.'], dtype=object)]",Harry is cold. Dave is white. Erin is round. Bob is kind. If Dave is white then Dave is blue. ,Dave is not blue.
False,1,2,"[array(['Gary is rough.'], dtype=object)]","[array(['If Gary is rough then Gary is quiet.'], dtype=object)]","Gary is rough. If something is rough then it is big. If something is cold and green then it is rough. If Gary is rough then Gary is quiet. If something is green and furry then it is cold. Rough, green things are furry. All cold, furry things are green. ",Gary is not quiet.
True,1,2,"[array(['Charlie is smart.'], dtype=object)]","[array(['All smart people are round.'], dtype=object)]",Charlie is smart. All smart people are round. If someone is young then they are quiet. Round people are young. ,Charlie is round.
True,1,3,"[array(['Harry is round.', 'Harry is rough.'], dtype=object)
 array(['Harry is round.', 'Harry is round.', 'Harry is not young.'],
       dtype=object)                                                 ]","[array(['All round, rough things are smart.'], dtype=object)
 array(['If something is round and not young then it is rough.',
        'All round, rough things are smart.'], dtype=object)    ]","Harry is rough. Harry is not young. Gary is round. Gary is smart. Charlie is round. Erin is not furry. Gary is not rough. Harry is nice. Harry is round. Erin is young. Erin is smart. Gary is furry. If Gary is nice then Gary is not smart. If something is round and not young then it is rough. All round, rough things are smart. ",Harry is smart.
False,1,2,"[array(['Harry is quiet.'], dtype=object)
 array(['Harry is nice.'], dtype=object)]","[array(['All quiet things are round.'], dtype=object)
 array(['All nice things are quiet.', 'All quiet things are round.'],
       dtype=object)                                                 ]","Harry is nice. Harry is quiet. Harry is kind. All furry, green things are kind. All nice things are quiet. Round, quiet things are green. Green things are kind. All quiet things are round. If something is quiet and green then it is round. ",Harry is not round.
True,1,2,"[array(['The lion is young.'], dtype=object)]","[array(['If something is young then it chases the lion.'], dtype=object)]",The squirrel is rough. The mouse is round. The squirrel eats the mouse. The lion is green. The lion chases the mouse. The lion is young. The mouse needs the lion. The mouse eats the lion. The squirrel is round. The lion is rough. If the lion chases the mouse then the lion chases the squirrel. If something needs the mouse then the mouse needs the lion. If something is young then it chases the lion. ,The lion chases the lion.
True,1,2,"[array(['Anne is young.'], dtype=object)]","[array(['Young things are nice.'], dtype=object)]","Harry is rough. Anne is young. Harry is kind. All green, nice things are not rough. If Anne is green then Anne is big. Kind, nice things are rough. If something is green and smart then it is rough. If something is rough and not kind then it is green. If something is big and not nice then it is not rough. Young things are nice. If Anne is nice then Anne is green. ",Anne is nice.
False,1,2,"[array(['The cat chases the cow.'], dtype=object)]","[array(['If someone chases the cow then the cow likes the cat.'],
       dtype=object)                                             ]",The cow does not eat the cat. The cat chases the cow. The cat eats the cow. If someone chases the cow then the cow likes the cat. ,The cow does not like the cat.
False,1,2,"[array(['The squirrel is kind.'], dtype=object)]","[array(['If something is kind then it eats the rabbit.'], dtype=object)]",The bald eagle chases the squirrel. The rabbit is big. The rabbit is cold. The squirrel is kind. The squirrel is cold. The rabbit eats the bald eagle. The squirrel is blue. The bald eagle does not eat the lion. The lion is kind. The bald eagle eats the squirrel. The rabbit sees the squirrel. The bald eagle does not see the rabbit. The lion does not chase the rabbit. The rabbit chases the bald eagle. If the rabbit sees the squirrel and the squirrel eats the rabbit then the rabbit is green. If something is kind then it eats the rabbit. If something sees the lion then it chases the rabbit. If something sees the lion and it does not eat the lion then it eats the bald eagle. If something eats the squirrel and the squirrel eats the bald eagle then the squirrel is cold. If something eats the lion then the lion chases the squirrel. If something eats the rabbit then the rabbit sees the lion. If something chases the rabbit then it is kind. ,The squirrel does not eat the rabbit.
True,1,2,"[array(['The bear sees the rabbit.'], dtype=object)]","[array(['If something sees the rabbit then it sees the cow.'], dtype=object)]",The cow chases the lion. The lion is young. The bear sees the rabbit. The rabbit does not chase the bear. If something eats the lion then it does not chase the lion. If something sees the bear and it sees the lion then it does not chase the lion. If something chases the bear and the bear is big then it eats the rabbit. If the bear eats the cow then the bear does not see the cow. If something sees the rabbit then it sees the cow. If something eats the cow and it eats the rabbit then it chases the bear. If something is rough then it chases the cow. If something is rough and it eats the bear then it chases the cow. ,The bear sees the cow.
False,1,2,"[array(['The squirrel visits the bear.'], dtype=object)]","[array(['If someone visits the bear then they visit the squirrel.'],
       dtype=object)                                                ]",The squirrel is blue. The squirrel is green. The bear likes the squirrel. The squirrel visits the bear. The squirrel likes the bear. The squirrel sees the bear. The bear visits the squirrel. If someone visits the squirrel and they visit the bear then they are round. If someone visits the bear then they visit the squirrel. ,The squirrel does not visit the squirrel.
True,1,2,"[array(['The dog sees the lion.'], dtype=object)]","[array(['If something sees the lion then it sees the dog.'], dtype=object)]",The dog visits the lion. The dog is not rough. The lion is rough. The lion is nice. The lion visits the dog. The dog sees the lion. The lion is kind. The lion sees the dog. The dog is kind. The lion is red. The dog is green. The dog is not red. The dog likes the lion. The lion does not like the dog. The lion is not green. If something visits the lion and it does not like the lion then it is rough. If something visits the dog and the dog is not nice then it does not see the dog. If something likes the lion then the lion is not green. If the lion likes the dog then the lion is green. If something sees the lion and it is not nice then the lion likes the dog. If something sees the lion then it sees the dog. If something likes the lion and it does not visit the dog then the lion likes the dog. If something is rough then it visits the dog. ,The dog sees the dog.
False,1,2,"[array(['Dave is green.'], dtype=object)]","[array(['If Dave is green then Dave is young.'], dtype=object)]",Anne is not rough. Bob is quiet. Bob is blue. Bob is not big. Bob is rough. Dave is green. Anne is not round. Dave is rough. Anne is green. Anne is not big. Anne is not young. Dave is big. If something is round and not big then it is rough. If Dave is green then Dave is young. ,Dave is not young.
True,1,2,"[array(['Dave is rough.'], dtype=object)]","[array(['Rough things are round.'], dtype=object)]",Gary is big. Gary is round. Dave is rough. Gary is green. Dave is not quiet. Dave is kind. Dave is big. Rough things are round. All round things are green. ,Dave is round.
False,1,3,"[array(['Bob is kind.', 'Bob is nice.'], dtype=object)]","[array(['If something is kind and nice then it is blue.'], dtype=object)]","Anne is kind. Anne is round. Anne is blue. Bob is rough. Bob is nice. Harry is round. Bob is kind. Harry is red. Harry is smart. Anne is nice. Harry is rough. Bob is red. Nice, round things are red. If something is blue and round then it is nice. All round, kind things are nice. If Anne is red then Anne is round. If something is smart then it is kind. If Anne is rough and Anne is smart then Anne is round. All nice, round things are smart. If something is kind and nice then it is blue. ",Bob is not blue.
False,1,2,"[array(['The cow visits the squirrel.'], dtype=object)]","[array(['If something visits the squirrel then it eats the cat.'],
       dtype=object)                                              ]",The cat is rough. The rabbit likes the cat. The cow visits the squirrel. The squirrel likes the rabbit. If something eats the cat and it likes the squirrel then the squirrel does not eat the cow. If something eats the rabbit and it eats the cat then the rabbit is blue. If something likes the cat and it is cold then it is blue. If something visits the squirrel then it eats the cat. If something eats the cow and it does not eat the rabbit then the cow is green. If something eats the squirrel and it does not like the cow then it is blue. ,The cow does not eat the cat.
False,1,2,"[array(['Erin is furry.'], dtype=object)
 array(['Erin is red.'], dtype=object)]","[array(['Furry things are white.'], dtype=object)
 array(['If something is red then it is furry.', 'Furry things are white.'],
       dtype=object)                                                        ]",Erin is red. Gary is not furry. Harry is young. Harry is kind. Erin is furry. Bob is red. Erin is round. If something is red then it is furry. Furry things are white. ,Erin is not white.
True,1,2,"[array(['The lion is rough.'], dtype=object)]","[array(['If someone is rough then they chase the bald eagle.'],
       dtype=object)                                           ]",The dog chases the cow. The lion is rough. The cow sees the lion. The bald eagle chases the cow. The cow needs the bald eagle. The dog is green. The bald eagle chases the dog. If someone is kind then they chase the lion. If someone chases the bald eagle and the bald eagle chases the dog then the bald eagle sees the dog. If someone needs the cow and they do not need the lion then they chase the cow. If someone needs the cow then they are rough. If someone sees the cow then the cow is kind. If someone is blue then they do not chase the bald eagle. If someone is blue and rough then they see the lion. If the bald eagle sees the dog then the bald eagle sees the cow. If someone is rough then they chase the bald eagle. ,The lion chases the bald eagle.
False,1,3,"[array(['Anne is green.', 'Anne is not blue.'], dtype=object)]","[array(['If something is green and not blue then it is kind.'],
       dtype=object)                                           ]",Dave is blue. Harry is not furry. Anne is not blue. Dave is smart. Harry is kind. Dave is rough. Erin is rough. Anne is green. Erin is furry. Dave is kind. If something is blue and not furry then it is rough. If something is rough and not blue then it is smart. If something is kind and not blue then it is furry. If something is kind and not blue then it is green. If something is kind and furry then it is smart. If something is kind and not furry then it is rough. Furry things are smart. If something is green and not blue then it is kind. ,Anne is not kind.
False,1,3,"[array(['Erin is blue.', 'Erin is green.'], dtype=object)]","[array(['If someone is blue and green then they are not cold.'],
       dtype=object)                                            ]",Erin is quiet. Harry is furry. Charlie is not quiet. Charlie is not young. Charlie is cold. Erin is not kind. Erin is young. Erin is furry. Harry is not young. Charlie is furry. Erin is blue. Erin is green. Charlie is blue. Charlie is kind. Harry is quiet. If someone is blue and green then they are not cold. If Charlie is blue then Charlie is furry. ,Erin is cold.
False,1,2,"[array(['Dave is young.'], dtype=object)]","[array(['Young things are furry.'], dtype=object)]",Dave is young. Harry is cold. Harry is furry. Harry is young. Harry is kind. Harry is smart. Harry is round. Dave is cold. Harry is rough. Dave is kind. Young things are furry. ,Dave is not furry.
False,1,3,"[array(['Charlie is nice.', 'Charlie is big.'], dtype=object)]","[array(['All nice, big people are round.'], dtype=object)]","Charlie is nice. Erin is nice. Erin is cold. Charlie is big. Fiona is cold. Erin is big. Fiona is round. Charlie is furry. Charlie is white. Erin is round. If Charlie is big and Charlie is furry then Charlie is white. All nice, big people are round. If Erin is furry then Erin is big. ",Charlie is not round.
True,1,2,"[array(['Erin is furry.'], dtype=object)]","[array(['If someone is furry then they are quiet.'], dtype=object)]","Erin is white. Harry is furry. Erin is kind. Gary is rough. Gary is not nice. Harry is blue. Harry is kind. Erin is rough. Gary is quiet. Erin is furry. Gary is kind. Fiona is white. White, blue people are not nice. Kind, nice people are rough. If someone is blue then they are kind. If someone is furry then they are quiet. If Gary is white then Gary is rough. If Gary is nice then Gary is white. If someone is nice and white then they are rough. Blue, furry people are kind. ",Erin is quiet.
True,1,3,"[array(['The rabbit needs the cow.', 'The cow eats the rabbit.'],
       dtype=object)                                             ]","[array(['If something needs the cow and the cow eats the rabbit then the cow is big.'],
       dtype=object)                                                                   ]",The rabbit is rough. The rabbit needs the cow. The cow likes the rabbit. The cow eats the rabbit. The cow does not need the rabbit. The cow is not rough. The cow is young. If something likes the cow and it does not need the cow then it likes the rabbit. If something needs the cow and the cow eats the rabbit then the cow is big. ,The cow is big.
True,1,3,"[array(['Harry is nice.', 'Harry is furry.'], dtype=object)]","[array(['Nice, furry things are blue.'], dtype=object)]","Erin is white. Gary is nice. Harry is furry. Fiona is furry. Harry is rough. Gary is smart. Gary is green. Harry is green. Harry is nice. Harry is smart. Erin is blue. Gary is blue. Nice, furry things are blue. If Erin is rough then Erin is smart. All furry, nice things are green. If something is green and nice then it is white. All nice, blue things are furry. If something is white then it is rough. Smart, blue things are nice. If Gary is green then Gary is furry. If Fiona is furry and Fiona is green then Fiona is white. ",Harry is blue.
True,1,2,"[array(['Harry is cold.'], dtype=object)]","[array(['Cold people are white.'], dtype=object)]",Charlie is not round. Anne is blue. Harry is cold. Anne is furry. Charlie is quiet. Charlie is white. Dave is round. If Dave is round and Dave is quiet then Dave is nice. If Harry is cold then Harry is round. All nice people are not furry. If Harry is cold and Harry is round then Harry is not furry. If someone is round then they are cold. If someone is white then they are quiet. Cold people are white. If Anne is quiet then Anne is nice. If Anne is quiet and Anne is round then Anne is not blue. ,Harry is white.
True,1,2,"[array(['Anne is red.'], dtype=object)
 array(['Anne is red.'], dtype=object)
 array(['Anne is cold.'], dtype=object)
 array(['Anne is cold.'], dtype=object)]","[array(['If Anne is red then Anne is young.'], dtype=object)
 array(['If something is red then it is young.'], dtype=object)
 array(['If something is cold then it is red.',
        'If Anne is red then Anne is young.'], dtype=object)
 array(['If something is cold then it is red.',
        'If something is red then it is young.'], dtype=object)]",Anne is kind. Anne is round. Anne is cold. Anne is red. Anne is white. Anne is nice. Fiona is white. If Fiona is white and Fiona is kind then Fiona is nice. If something is red then it is young. If something is cold then it is red. Young things are red. If Anne is red then Anne is young. If something is nice then it is round. ,Anne is young.
False,1,2,"[array(['The squirrel is cold.'], dtype=object)]","[array(['If something is cold then it likes the squirrel.'], dtype=object)]",The lion likes the squirrel. The squirrel is cold. If the squirrel likes the lion then the squirrel visits the lion. If something is cold then it likes the squirrel. If something is kind then it sees the lion. If something is cold then it visits the lion. If the lion likes the squirrel then the squirrel visits the lion. If the lion is kind and the lion is not nice then the lion visits the squirrel. ,The squirrel does not like the squirrel.
True,1,2,"[array(['The tiger is rough.'], dtype=object)]","[array(['If something is rough then it eats the tiger.'], dtype=object)]",The tiger is rough. The cat is green. If something is round then it is rough. If something eats the tiger then it chases the tiger. If the cat eats the tiger then the tiger needs the cat. If something is rough then it eats the tiger. If something chases the tiger then it is rough. If something is green and it eats the tiger then the tiger needs the cat. ,The tiger eats the tiger.
True,1,2,"[array(['The rabbit sees the mouse.'], dtype=object)]","[array(['If someone sees the mouse then the mouse chases the rabbit.'],
       dtype=object)                                                   ]",The mouse sees the bald eagle. The rabbit sees the mouse. The bald eagle eats the mouse. If someone sees the mouse then the mouse chases the rabbit. ,The mouse chases the rabbit.
False,1,2,"[array(['The mouse visits the lion.'], dtype=object)]","[array(['If something visits the lion then the lion chases the mouse.'],
       dtype=object)                                                    ]",The lion visits the cow. The lion is nice. The cow visits the mouse. The cow needs the mouse. The lion needs the cow. The mouse chases the cow. The mouse visits the lion. The lion needs the mouse. The cow needs the lion. The cow is round. The lion visits the mouse. The cow is young. The cow is blue. The cow is green. The mouse visits the cow. The lion chases the cow. If something chases the mouse then the mouse needs the cow. If something is young and it chases the cow then the cow is blue. If something visits the mouse and the mouse needs the cow then the mouse is round. If something visits the lion then the lion chases the mouse. If something visits the lion then it needs the mouse. If something is blue then it needs the lion. ,The lion does not chase the mouse.
True,1,2,"[array(['The cow chases the cat.'], dtype=object)]","[array(['If the cow chases the cat then the cow is nice.'], dtype=object)]",The bald eagle eats the cat. The bald eagle chases the cat. The cow is cold. The cow does not need the bald eagle. The cat eats the bald eagle. The bald eagle needs the cat. The bald eagle needs the cow. The cat chases the bald eagle. The cow chases the bald eagle. The bald eagle is cold. The bald eagle chases the cow. The cat eats the cow. The cat is blue. The cow eats the bald eagle. The cow chases the cat. The cow needs the cat. If the cow chases the cat then the cow is nice. If someone needs the bald eagle and the bald eagle does not need the cat then the bald eagle is young. If someone is green then they eat the bald eagle. If someone needs the cow then they are green. If someone is blue and they do not need the bald eagle then the bald eagle does not chase the cat. If someone needs the cow and the cow is cold then the cow does not need the bald eagle. ,The cow is nice.
